model_id,fold_id,seed_index,validation_rows,threshold,brier,auroc,recall,precision,false_negative_rate,false_positive_rate,expected_calibration_error,intervention_rate
calibrated_logistic,CV04,7,6500,0.2922734855323013,0.10489991831963877,0.7632320329959532,0.5632911392405063,0.19932810750279956,0.43670886075949367,0.24369461486025903,0.08848883795680067,0.27476923076923077
class_weighted_tree,CV04,7,6500,0.694012398227108,0.09781081452473968,0.8137955107297248,0.015822784810126583,0.11235955056179775,0.9841772151898734,0.013462849352419905,0.10468822624864332,0.013692307692307693
a02_exact_rbf_feasibility,CV04,7,6500,0.25178538410307283,0.2615095294536918,0.640684187138136,0.7025316455696202,0.13586291309669524,0.2974683544303797,0.4812542603953647,0.2996406999261145,0.5027692307692307
calibrated_logistic,CV04,8,6500,0.2922734855323013,0.10489991831963877,0.7632320329959532,0.5632911392405063,0.19932810750279956,0.43670886075949367,0.24369461486025903,0.08848883795680067,0.27476923076923077
class_weighted_tree,CV04,8,6500,0.6887715987961534,0.08883795780832207,0.8268784298879138,0.004746835443037975,0.08823529411764706,0.995253164556962,0.005282890252215406,0.09179114497253164,0.005230769230769231
a02_exact_rbf_feasibility,CV04,8,6500,0.25178538410307283,0.2615095294536918,0.640684187138136,0.7025316455696202,0.13586291309669524,0.2974683544303797,0.4812542603953647,0.2996406999261145,0.5027692307692307
calibrated_logistic,CV04,9,6500,0.2922734855323013,0.10489991831963877,0.7632320329959532,0.5632911392405063,0.19932810750279956,0.43670886075949367,0.24369461486025903,0.08848883795680067,0.27476923076923077
class_weighted_tree,CV04,9,6500,0.6848059680359793,0.09419916338297396,0.8069178034911513,0.0,0.0,1.0,0.005112474437627812,0.09146405704734645,0.004615384615384616
a02_exact_rbf_feasibility,CV04,9,6500,0.25178538410307283,0.2615095294536918,0.640684187138136,0.7025316455696202,0.13586291309669524,0.2974683544303797,0.4812542603953647,0.2996406999261145,0.5027692307692307
calibrated_logistic,CV04,10,6500,0.2922734855323013,0.10489991831963877,0.7632320329959532,0.5632911392405063,0.19932810750279956,0.43670886075949367,0.24369461486025903,0.08848883795680067,0.27476923076923077
class_weighted_tree,CV04,10,6500,0.7149385600143167,0.09244169900517238,0.8295430645077787,0.004746835443037975,0.13636363636363635,0.995253164556962,0.003237900477164281,0.09375542738840642,0.003384615384615385
a02_exact_rbf_feasibility,CV04,10,6500,0.25178538410307283,0.2615095294536918,0.640684187138136,0.7025316455696202,0.13586291309669524,0.2974683544303797,0.4812542603953647,0.2996406999261145,0.5027692307692307
calibrated_logistic,CV04,11,6500,0.2922734855323013,0.10489991831963877,0.7632320329959532,0.5632911392405063,0.19932810750279956,0.43670886075949367,0.24369461486025903,0.08848883795680067,0.27476923076923077
class_weighted_tree,CV04,11,6500,0.6683150692986836,0.09386708905356092,0.8225047835072006,0.04113924050632911,0.2765957446808511,0.9588607594936709,0.011588275391956374,0.09538520876786087,0.014461538461538461
a02_exact_rbf_feasibility,CV04,11,6500,0.25178538410307283,0.2615095294536918,0.640684187138136,0.7025316455696202,0.13586291309669524,0.2974683544303797,0.4812542603953647,0.2996406999261145,0.5027692307692307
calibrated_logistic,CV04,12,6500,0.2922734855323013,0.10489991831963877,0.7632320329959532,0.5632911392405063,0.19932810750279956,0.43670886075949367,0.24369461486025903,0.08848883795680067,0.27476923076923077
class_weighted_tree,CV04,12,6500,0.6981356474362163,0.09365007297892378,0.8339633595212825,0.030063291139240507,0.2714285714285714,0.9699367088607594,0.008691206543967281,0.10700727936202323,0.010769230769230769
a02_exact_rbf_feasibility,CV04,12,6500,0.25178538410307283,0.2615095294536918,0.640684187138136,0.7025316455696202,0.13586291309669524,0.2974683544303797,0.4812542603953647,0.2996406999261145,0.5027692307692307
calibrated_logistic,CV04,13,6500,0.2922734855323013,0.10489991831963877,0.7632320329959532,0.5632911392405063,0.19932810750279956,0.43670886075949367,0.24369461486025903,0.08848883795680067,0.27476923076923077
class_weighted_tree,CV04,13,6500,0.7080167412034635,0.09563050214805659,0.8185155164677763,0.007911392405063292,0.06756756756756757,0.9920886075949367,0.011758691206543968,0.09756757929029261,0.011384615384615385
a02_exact_rbf_feasibility,CV04,13,6500,0.25178538410307283,0.2615095294536918,0.640684187138136,0.7025316455696202,0.13586291309669524,0.2974683544303797,0.4812542603953647,0.2996406999261145,0.5027692307692307
calibrated_logistic,CV04,14,6500,0.2922734855323013,0.10489991831963877,0.7632320329959532,0.5632911392405063,0.19932810750279956,0.43670886075949367,0.24369461486025903,0.08848883795680067,0.27476923076923077
class_weighted_tree,CV04,14,6500,0.687928982847973,0.0914957857202841,0.822787776224621,0.0,0.0,1.0,0.004260395364689844,0.09904748581956571,0.0038461538461538464
a02_exact_rbf_feasibility,CV04,14,6500,0.25178538410307283,0.2615095294536918,0.640684187138136,0.7025316455696202,0.13586291309669524,0.2974683544303797,0.4812542603953647,0.2996406999261145,0.5027692307692307
calibrated_logistic,CV04,15,6500,0.2922734855323013,0.10489991831963877,0.7632320329959532,0.5632911392405063,0.19932810750279956,0.43670886075949367,0.24369461486025903,0.08848883795680067,0.27476923076923077
class_weighted_tree,CV04,15,6500,0.6833065370573195,0.10129562700476058,0.8217042066820257,0.02689873417721519,0.17525773195876287,0.9731012658227848,0.013633265167007498,0.12357564720941631,0.014923076923076923
a02_exact_rbf_feasibility,CV04,15,6500,0.25178538410307283,0.2615095294536918,0.640684187138136,0.7025316455696202,0.13586291309669524,0.2974683544303797,0.4812542603953647,0.2996406999261145,0.5027692307692307
calibrated_logistic,CV04,16,6500,0.2922734855323013,0.10489991831963877,0.7632320329959532,0.5632911392405063,0.19932810750279956,0.43670886075949367,0.24369461486025903,0.08848883795680067,0.27476923076923077
class_weighted_tree,CV04,16,6500,0.67917701068264,0.10439475359282338,0.8275280053583909,0.0759493670886076,0.2171945701357466,0.9240506329113924,0.029481935923653717,0.12146183309932186,0.034
a02_exact_rbf_feasibility,CV04,16,6500,0.25178538410307283,0.2615095294536918,0.640684187138136,0.7025316455696202,0.13586291309669524,0.2974683544303797,0.4812542603953647,0.2996406999261145,0.5027692307692307
calibrated_logistic,CV04,17,6500,0.2922734855323013,0.10489991831963877,0.7632320329959532,0.5632911392405063,0.19932810750279956,0.43670886075949367,0.24369461486025903,0.08848883795680067,0.27476923076923077
class_weighted_tree,CV04,17,6500,0.6790714646356771,0.09639012892991072,0.826731742857636,0.03164556962025317,0.18867924528301888,0.9683544303797469,0.01465576005453306,0.10851473735213003,0.016307692307692308
a02_exact_rbf_feasibility,CV04,17,6500,0.25178538410307283,0.2615095294536918,0.640684187138136,0.7025316455696202,0.13586291309669524,0.2974683544303797,0.4812542603953647,0.2996406999261145,0.5027692307692307
calibrated_logistic,CV04,18,6500,0.2922734855323013,0.10489991831963877,0.7632320329959532,0.5632911392405063,0.19932810750279956,0.43670886075949367,0.24369461486025903,0.08848883795680067,0.27476923076923077
class_weighted_tree,CV04,18,6500,0.7312786827224089,0.09434258572477779,0.8291526181477742,0.00949367088607595,0.16666666666666666,0.990506329113924,0.005112474437627812,0.09713471285420665,0.005538461538461538
a02_exact_rbf_feasibility,CV04,18,6500,0.25178538410307283,0.2615095294536918,0.640684187138136,0.7025316455696202,0.13586291309669524,0.2974683544303797,0.4812542603953647,0.2996406999261145,0.5027692307692307
calibrated_logistic,CV04,19,6500,0.2922734855323013,0.10489991831963877,0.7632320329959532,0.5632911392405063,0.19932810750279956,0.43670886075949367,0.24369461486025903,0.08848883795680067,0.27476923076923077
class_weighted_tree,CV04,19,6500,0.6943613656320469,0.0966689491156955,0.8201904181011795,0.023734177215189875,0.16853932584269662,0.9762658227848101,0.012610770279481936,0.09931444681838227,0.013692307692307693
a02_exact_rbf_feasibility,CV04,19,6500,0.25178538410307283,0.2615095294536918,0.640684187138136,0.7025316455696202,0.13586291309669524,0.2974683544303797,0.4812542603953647,0.2996406999261145,0.5027692307692307
calibrated_logistic,CV04,20,6500,0.2922734855323013,0.10489991831963877,0.7632320329959532,0.5632911392405063,0.19932810750279956,0.43670886075949367,0.24369461486025903,0.08848883795680067,0.27476923076923077
class_weighted_tree,CV04,20,6500,0.7219705619905797,0.1001989924153292,0.8293251911245718,0.020569620253164556,0.16455696202531644,0.9794303797468354,0.011247443762781187,0.11397541146735189,0.012153846153846154
a02_exact_rbf_feasibility,CV04,20,6500,0.25178538410307283,0.2615095294536918,0.640684187138136,0.7025316455696202,0.13586291309669524,0.2974683544303797,0.4812542603953647,0.2996406999261145,0.5027692307692307
calibrated_logistic,CV05,1,6500,0.2864269509706501,0.19757655462432677,0.7223630732863071,0.905320813771518,0.31987835222560135,0.09467918622848201,0.47108387590961315,0.17944771509635346,0.5564615384615385
class_weighted_tree,CV05,1,6500,0.7407550524521673,0.12804825621687801,0.8177513097650544,0.0,0.0,1.0,0.0,0.08787106090678141,0.0
a02_exact_rbf_feasibility,CV05,1,6500,0.24316726287554502,0.31108766050807046,0.6662832221209293,0.7417840375586855,0.290263319044703,0.25821596244131456,0.4438912294140176,0.31207748725755025,0.5024615384615385
calibrated_logistic,CV05,2,6500,0.2864269509706501,0.19757655462432677,0.7223630732863071,0.905320813771518,0.31987835222560135,0.09467918622848201,0.47108387590961315,0.17944771509635346,0.5564615384615385
class_weighted_tree,CV05,2,6500,0.7443456519239622,0.12666564998851826,0.8600258087098702,0.0,0.0,1.0,0.0,0.11343782789633479,0.0
a02_exact_rbf_feasibility,CV05,2,6500,0.24316726287554502,0.31108766050807046,0.6662832221209293,0.7417840375586855,0.290263319044703,0.25821596244131456,0.4438912294140176,0.31207748725755025,0.5024615384615385
calibrated_logistic,CV05,3,6500,0.2864269509706501,0.19757655462432677,0.7223630732863071,0.905320813771518,0.31987835222560135,0.09467918622848201,0.47108387590961315,0.17944771509635346,0.5564615384615385
class_weighted_tree,CV05,3,6500,0.7122554122746151,0.13382515147137541,0.7966649315014304,0.0,0.0,1.0,0.0,0.0795163870206688,0.0
a02_exact_rbf_feasibility,CV05,3,6500,0.24316726287554502,0.31108766050807046,0.6662832221209293,0.7417840375586855,0.290263319044703,0.25821596244131456,0.4438912294140176,0.31207748725755025,0.5024615384615385
calibrated_logistic,CV05,4,6500,0.2864269509706501,0.19757655462432677,0.7223630732863071,0.905320813771518,0.31987835222560135,0.09467918622848201,0.47108387590961315,0.17944771509635346,0.5564615384615385
class_weighted_tree,CV05,4,6500,0.7170895225550515,0.13191126154846183,0.8092639842630402,0.0,0.0,1.0,0.0,0.0742009712448629,0.0
a02_exact_rbf_feasibility,CV05,4,6500,0.24316726287554502,0.31108766050807046,0.6662832221209293,0.7417840375586855,0.290263319044703,0.25821596244131456,0.4438912294140176,0.31207748725755025,0.5024615384615385
calibrated_logistic,CV05,5,6500,0.2864269509706501,0.19757655462432677,0.7223630732863071,0.905320813771518,0.31987835222560135,0.09467918622848201,0.47108387590961315,0.17944771509635346,0.5564615384615385
class_weighted_tree,CV05,5,6500,0.7331149945592889,0.12970849392729392,0.8089454211117165,0.0,0.0,1.0,0.0,0.07565909884761644,0.0
a02_exact_rbf_feasibility,CV05,5,6500,0.24316726287554502,0.31108766050807046,0.6662832221209293,0.7417840375586855,0.290263319044703,0.25821596244131456,0.4438912294140176,0.31207748725755025,0.5024615384615385
calibrated_logistic,CV05,6,6500,0.2864269509706501,0.19757655462432677,0.7223630732863071,0.905320813771518,0.31987835222560135,0.09467918622848201,0.47108387590961315,0.17944771509635346,0.5564615384615385
class_weighted_tree,CV05,6,6500,0.7124439976910478,0.12818801814875785,0.8212169202285503,0.0,0.0,1.0,0.0,0.07056899477768987,0.0
a02_exact_rbf_feasibility,CV05,6,6500,0.24316726287554502,0.31108766050807046,0.6662832221209293,0.7417840375586855,0.290263319044703,0.25821596244131456,0.4438912294140176,0.31207748725755025,0.5024615384615385
calibrated_logistic,CV05,7,6500,0.2864269509706501,0.19757655462432677,0.7223630732863071,0.905320813771518,0.31987835222560135,0.09467918622848201,0.47108387590961315,0.17944771509635346,0.5564615384615385
class_weighted_tree,CV05,7,6500,0.7342272578542827,0.13705652668145518,0.7691457802519616,0.0,0.0,1.0,0.0,0.06518603573699959,0.0
a02_exact_rbf_feasibility,CV05,7,6500,0.24316726287554502,0.31108766050807046,0.6662832221209293,0.7417840375586855,0.290263319044703,0.25821596244131456,0.4438912294140176,0.31207748725755025,0.5024615384615385
calibrated_logistic,CV05,8,6500,0.2864269509706501,0.19757655462432677,0.7223630732863071,0.905320813771518,0.31987835222560135,0.09467918622848201,0.47108387590961315,0.17944771509635346,0.5564615384615385
class_weighted_tree,CV05,8,6500,0.7111590136366073,0.1229351357846862,0.8322890875188576,0.0,0.0,1.0,0.0,0.07149547539494026,0.0
a02_exact_rbf_feasibility,CV05,8,6500,0.24316726287554502,0.31108766050807046,0.6662832221209293,0.7417840375586855,0.290263319044703,0.25821596244131456,0.4438912294140176,0.31207748725755025,0.5024615384615385
calibrated_logistic,CV05,9,6500,0.2864269509706501,0.19757655462432677,0.7223630732863071,0.905320813771518,0.31987835222560135,0.09467918622848201,0.47108387590961315,0.17944771509635346,0.5564615384615385
class_weighted_tree,CV05,9,6500,0.7262942740241167,0.1254890854078343,0.8186565026141358,0.0,0.0,1.0,0.0,0.0888271904791952,0.0
a02_exact_rbf_feasibility,CV05,9,6500,0.24316726287554502,0.31108766050807046,0.6662832221209293,0.7417840375586855,0.290263319044703,0.25821596244131456,0.4438912294140176,0.31207748725755025,0.5024615384615385
calibrated_logistic,CV05,10,6500,0.2864269509706501,0.19757655462432677,0.7223630732863071,0.905320813771518,0.31987835222560135,0.09467918622848201,0.47108387590961315,0.17944771509635346,0.5564615384615385
class_weighted_tree,CV05,10,6500,0.721324534314854,0.12856675349198238,0.8140005508175655,0.0,0.0,1.0,0.0,0.045197705712045184,0.0
a02_exact_rbf_feasibility,CV05,10,6500,0.24316726287554502,0.31108766050807046,0.6662832221209293,0.7417840375586855,0.290263319044703,0.25821596244131456,0.4438912294140176,0.31207748725755025,0.5024615384615385
calibrated_logistic,CV05,11,6500,0.2864269509706501,0.19757655462432677,0.7223630732863071,0.905320813771518,0.31987835222560135,0.09467918622848201,0.47108387590961315,0.17944771509635346,0.5564615384615385
class_weighted_tree,CV05,11,6500,0.7274735285788332,0.12473157667718292,0.8375548195338249,0.0,0.0,1.0,0.0,0.07330682866559529,0.0
a02_exact_rbf_feasibility,CV05,11,6500,0.24316726287554502,0.31108766050807046,0.6662832221209293,0.7417840375586855,0.290263319044703,0.25821596244131456,0.4438912294140176,0.31207748725755025,0.5024615384615385
calibrated_logistic,CV05,12,6500,0.2864269509706501,0.19757655462432677,0.7223630732863071,0.905320813771518,0.31987835222560135,0.09467918622848201,0.47108387590961315,0.17944771509635346,0.5564615384615385
class_weighted_tree,CV05,12,6500,0.7232698219975756,0.12781728057026723,0.8225883450839083,0.0,0.0,1.0,0.0,0.06967136725170739,0.0
a02_exact_rbf_feasibility,CV05,12,6500,0.24316726287554502,0.31108766050807046,0.6662832221209293,0.7417840375586855,0.290263319044703,0.25821596244131456,0.4438912294140176,0.31207748725755025,0.5024615384615385
calibrated_logistic,CV05,13,6500,0.2864269509706501,0.19757655462432677,0.7223630732863071,0.905320813771518,0.31987835222560135,0.09467918622848201,0.47108387590961315,0.17944771509635346,0.5564615384615385
class_weighted_tree,CV05,13,6500,0.730862910237172,0.12824059672848892,0.8136240739042536,0.0,0.0,1.0,0.0,0.09221819026747233,0.0
a02_exact_rbf_feasibility,CV05,13,6500,0.24316726287554502,0.31108766050807046,0.6662832221209293,0.7417840375586855,0.290263319044703,0.25821596244131456,0.4438912294140176,0.31207748725755025,0.5024615384615385
calibrated_logistic,CV05,14,6500,0.2864269509706501,0.19757655462432677,0.7223630732863071,0.905320813771518,0.31987835222560135,0.09467918622848201,0.47108387590961315,0.17944771509635346,0.5564615384615385
class_weighted_tree,CV05,14,6500,0.7266669129631904,0.12726505776054817,0.8223283699815814,0.0,0.0,1.0,0.0,0.06281958728659996,0.0
a02_exact_rbf_feasibility,CV05,14,6500,0.24316726287554502,0.31108766050807046,0.6662832221209293,0.7417840375586855,0.290263319044703,0.25821596244131456,0.4438912294140176,0.31207748725755025,0.5024615384615385
calibrated_logistic,CV05,15,6500,0.2864269509706501,0.19757655462432677,0.7223630732863071,0.905320813771518,0.31987835222560135,0.09467918622848201,0.47108387590961315,0.17944771509635346,0.5564615384615385
class_weighted_tree,CV05,15,6500,0.7311621002567692,0.12906289639904617,0.8157909326677971,0.0,0.0,1.0,0.0,0.05649594429399703,0.0
a02_exact_rbf_feasibility,CV05,15,6500,0.24316726287554502,0.31108766050807046,0.6662832221209293,0.7417840375586855,0.290263319044703,0.25821596244131456,0.4438912294140176,0.31207748725755025,0.5024615384615385
calibrated_logistic,CV05,16,6500,0.2864269509706501,0.19757655462432677,0.7223630732863071,0.905320813771518,0.31987835222560135,0.09467918622848201,0.47108387590961315,0.17944771509635346,0.5564615384615385
class_weighted_tree,CV05,16,6500,0.7192023463843367,0.12433599089533648,0.8428216753604738,0.0,0.0,1.0,0.0,0.08471571715502442,0.0
a02_exact_rbf_feasibility,CV05,16,6500,0.24316726287554502,0.31108766050807046,0.6662832221209293,0.7417840375586855,0.290263319044703,0.25821596244131456,0.4438912294140176,0.31207748725755025,0.5024615384615385
calibrated_logistic,CV05,17,6500,0.2864269509706501,0.19757655462432677,0.7223630732863071,0.905320813771518,0.31987835222560135,0.09467918622848201,0.47108387590961315,0.17944771509635346,0.5564615384615385
class_weighted_tree,CV05,17,6500,0.7160691242784328,0.1276684190478859,0.8322993516655488,0.0,0.0,1.0,0.0,0.07031763423261637,0.0
a02_exact_rbf_feasibility,CV05,17,6500,0.24316726287554502,0.31108766050807046,0.6662832221209293,0.7417840375586855,0.290263319044703,0.25821596244131456,0.4438912294140176,0.31207748725755025,0.5024615384615385
calibrated_logistic,CV05,18,6500,0.2864269509706501,0.19757655462432677,0.7223630732863071,0.905320813771518,0.31987835222560135,0.09467918622848201,0.47108387590961315,0.17944771509635346,0.5564615384615385
class_weighted_tree,CV05,18,6500,0.7473034447437232,0.12260921625181997,0.8314313195227366,0.0,0.0,1.0,0.0,0.06924473519219791,0.0
a02_exact_rbf_feasibility,CV05,18,6500,0.24316726287554502,0.31108766050807046,0.6662832221209293,0.7417840375586855,0.290263319044703,0.25821596244131456,0.4438912294140176,0.31207748725755025,0.5024615384615385
calibrated_logistic,CV05,19,6500,0.2864269509706501,0.19757655462432677,0.7223630732863071,0.905320813771518,0.31987835222560135,0.09467918622848201,0.47108387590961315,0.17944771509635346,0.5564615384615385
class_weighted_tree,CV05,19,6500,0.7119453798202636,0.1315041571813629,0.8370322471019145,0.0,0.0,1.0,0.0,0.10443378840225287,0.0
a02_exact_rbf_feasibility,CV05,19,6500,0.24316726287554502,0.31108766050807046,0.6662832221209293,0.7417840375586855,0.290263319044703,0.25821596244131456,0.4438912294140176,0.31207748725755025,0.5024615384615385
calibrated_logistic,CV05,20,6500,0.2864269509706501,0.19757655462432677,0.7223630732863071,0.905320813771518,0.31987835222560135,0.09467918622848201,0.47108387590961315,0.17944771509635346,0.5564615384615385
class_weighted_tree,CV05,20,6500,0.7006299958103854,0.12616719397623335,0.8240757473047999,0.0,0.0,1.0,0.0,0.07190203569161954,0.0
a02_exact_rbf_feasibility,CV05,20,6500,0.24316726287554502,0.31108766050807046,0.6662832221209293,0.7417840375586855,0.290263319044703,0.25821596244131456,0.4438912294140176,0.31207748725755025,0.5024615384615385
