outer_fold,seed_index,q,lambda,quantum_model_id,classical_model_id,quantum_delta_l2,classical_delta_l2,validation_outcomes_used
CV04,16,4,0.1,TSQR-04-L010,TAP-RBF-SHR-04-L010,0.8528854684890166,0.7738936991031458,0
CV04,16,4,0.25,TSQR-04-L025,TAP-RBF-SHR-04-L025,0.8528854684890166,0.7738936991031458,0
CV04,16,4,0.5,TSQR-04-L050,TAP-RBF-SHR-04-L050,0.8528854684890166,0.7738936991031458,0
CV04,16,6,0.1,TSQR-06-L010,TAP-RBF-SHR-06-L010,0.6388000001158516,0.450155108077855,0
CV04,16,6,0.25,TSQR-06-L025,TAP-RBF-SHR-06-L025,0.6388000001158516,0.450155108077855,0
CV04,16,6,0.5,TSQR-06-L050,TAP-RBF-SHR-06-L050,0.6388000001158516,0.450155108077855,0
CV04,16,8,0.1,TSQR-08-L010,TAP-RBF-SHR-08-L010,0.6630798853152318,0.4613953240699087,0
CV04,16,8,0.25,TSQR-08-L025,TAP-RBF-SHR-08-L025,0.6630798853152318,0.4613953240699087,0
CV04,16,8,0.5,TSQR-08-L050,TAP-RBF-SHR-08-L050,0.6630798853152318,0.4613953240699087,0
CV04,17,4,0.1,TSQR-04-L010,TAP-RBF-SHR-04-L010,0.8529215595230424,0.7739233596084286,0
CV04,17,4,0.25,TSQR-04-L025,TAP-RBF-SHR-04-L025,0.8529215595230424,0.7739233596084286,0
CV04,17,4,0.5,TSQR-04-L050,TAP-RBF-SHR-04-L050,0.8529215595230424,0.7739233596084286,0
CV04,17,6,0.1,TSQR-06-L010,TAP-RBF-SHR-06-L010,0.6385452341793587,0.4504654106618047,0
CV04,17,6,0.25,TSQR-06-L025,TAP-RBF-SHR-06-L025,0.6385452341793587,0.4504654106618047,0
CV04,17,6,0.5,TSQR-06-L050,TAP-RBF-SHR-06-L050,0.6385452341793587,0.4504654106618047,0
CV04,17,8,0.1,TSQR-08-L010,TAP-RBF-SHR-08-L010,0.6624037049388538,0.463027732317383,0
CV04,17,8,0.25,TSQR-08-L025,TAP-RBF-SHR-08-L025,0.6624037049388538,0.463027732317383,0
CV04,17,8,0.5,TSQR-08-L050,TAP-RBF-SHR-08-L050,0.6624037049388538,0.463027732317383,0
CV04,18,4,0.1,TSQR-04-L010,TAP-RBF-SHR-04-L010,0.8529274449888802,0.7739222217889439,0
CV04,18,4,0.25,TSQR-04-L025,TAP-RBF-SHR-04-L025,0.8529274449888802,0.7739222217889439,0
CV04,18,4,0.5,TSQR-04-L050,TAP-RBF-SHR-04-L050,0.8529274449888802,0.7739222217889439,0
CV04,18,6,0.1,TSQR-06-L010,TAP-RBF-SHR-06-L010,0.638590035159928,0.45073041704040007,0
CV04,18,6,0.25,TSQR-06-L025,TAP-RBF-SHR-06-L025,0.638590035159928,0.45073041704040007,0
CV04,18,6,0.5,TSQR-06-L050,TAP-RBF-SHR-06-L050,0.638590035159928,0.45073041704040007,0
CV04,18,8,0.1,TSQR-08-L010,TAP-RBF-SHR-08-L010,0.6627261683670678,0.461877900576402,0
CV04,18,8,0.25,TSQR-08-L025,TAP-RBF-SHR-08-L025,0.6627261683670678,0.461877900576402,0
CV04,18,8,0.5,TSQR-08-L050,TAP-RBF-SHR-08-L050,0.6627261683670678,0.461877900576402,0
CV04,19,4,0.1,TSQR-04-L010,TAP-RBF-SHR-04-L010,0.8529203593449757,0.773919576178888,0
CV04,19,4,0.25,TSQR-04-L025,TAP-RBF-SHR-04-L025,0.8529203593449757,0.773919576178888,0
CV04,19,4,0.5,TSQR-04-L050,TAP-RBF-SHR-04-L050,0.8529203593449757,0.773919576178888,0
CV04,19,6,0.1,TSQR-06-L010,TAP-RBF-SHR-06-L010,0.63868160329961,0.45022379186452943,0
CV04,19,6,0.25,TSQR-06-L025,TAP-RBF-SHR-06-L025,0.63868160329961,0.45022379186452943,0
CV04,19,6,0.5,TSQR-06-L050,TAP-RBF-SHR-06-L050,0.63868160329961,0.45022379186452943,0
CV04,19,8,0.1,TSQR-08-L010,TAP-RBF-SHR-08-L010,0.6626561076481946,0.46218759308609686,0
CV04,19,8,0.25,TSQR-08-L025,TAP-RBF-SHR-08-L025,0.6626561076481946,0.46218759308609686,0
CV04,19,8,0.5,TSQR-08-L050,TAP-RBF-SHR-08-L050,0.6626561076481946,0.46218759308609686,0
CV04,20,4,0.1,TSQR-04-L010,TAP-RBF-SHR-04-L010,0.8528910725731387,0.7739091082594056,0
CV04,20,4,0.25,TSQR-04-L025,TAP-RBF-SHR-04-L025,0.8528910725731387,0.7739091082594056,0
CV04,20,4,0.5,TSQR-04-L050,TAP-RBF-SHR-04-L050,0.8528910725731387,0.7739091082594056,0
CV04,20,6,0.1,TSQR-06-L010,TAP-RBF-SHR-06-L010,0.6387677552509238,0.45014878578982886,0
CV04,20,6,0.25,TSQR-06-L025,TAP-RBF-SHR-06-L025,0.6387677552509238,0.45014878578982886,0
CV04,20,6,0.5,TSQR-06-L050,TAP-RBF-SHR-06-L050,0.6387677552509238,0.45014878578982886,0
CV04,20,8,0.1,TSQR-08-L010,TAP-RBF-SHR-08-L010,0.6628076954387044,0.46261904842174395,0
CV04,20,8,0.25,TSQR-08-L025,TAP-RBF-SHR-08-L025,0.6628076954387044,0.46261904842174395,0
CV04,20,8,0.5,TSQR-08-L050,TAP-RBF-SHR-08-L050,0.6628076954387044,0.46261904842174395,0
CV05,1,4,0.1,TSQR-04-L010,TAP-RBF-SHR-04-L010,0.4989192653258771,0.3043378072144702,0
CV05,1,4,0.25,TSQR-04-L025,TAP-RBF-SHR-04-L025,0.4989192653258771,0.3043378072144702,0
CV05,1,4,0.5,TSQR-04-L050,TAP-RBF-SHR-04-L050,0.4989192653258771,0.3043378072144702,0
CV05,1,6,0.1,TSQR-06-L010,TAP-RBF-SHR-06-L010,0.6806590147146068,0.4411889998390411,0
CV05,1,6,0.25,TSQR-06-L025,TAP-RBF-SHR-06-L025,0.6806590147146068,0.4411889998390411,0
CV05,1,6,0.5,TSQR-06-L050,TAP-RBF-SHR-06-L050,0.6806590147146068,0.4411889998390411,0
CV05,1,8,0.1,TSQR-08-L010,TAP-RBF-SHR-08-L010,0.6063791458314891,0.42304895985402874,0
CV05,1,8,0.25,TSQR-08-L025,TAP-RBF-SHR-08-L025,0.6063791458314891,0.42304895985402874,0
CV05,1,8,0.5,TSQR-08-L050,TAP-RBF-SHR-08-L050,0.6063791458314891,0.42304895985402874,0
CV05,2,4,0.1,TSQR-04-L010,TAP-RBF-SHR-04-L010,0.4989330223649508,0.3043108697402854,0
CV05,2,4,0.25,TSQR-04-L025,TAP-RBF-SHR-04-L025,0.4989330223649508,0.3043108697402854,0
CV05,2,4,0.5,TSQR-04-L050,TAP-RBF-SHR-04-L050,0.4989330223649508,0.3043108697402854,0
CV05,2,6,0.1,TSQR-06-L010,TAP-RBF-SHR-06-L010,0.6806554782653049,0.4412043635147322,0
CV05,2,6,0.25,TSQR-06-L025,TAP-RBF-SHR-06-L025,0.6806554782653049,0.4412043635147322,0
CV05,2,6,0.5,TSQR-06-L050,TAP-RBF-SHR-06-L050,0.6806554782653049,0.4412043635147322,0
CV05,2,8,0.1,TSQR-08-L010,TAP-RBF-SHR-08-L010,0.606501492579888,0.42304517956166765,0
CV05,2,8,0.25,TSQR-08-L025,TAP-RBF-SHR-08-L025,0.606501492579888,0.42304517956166765,0
CV05,2,8,0.5,TSQR-08-L050,TAP-RBF-SHR-08-L050,0.606501492579888,0.42304517956166765,0
CV05,3,4,0.1,TSQR-04-L010,TAP-RBF-SHR-04-L010,0.4988891828640751,0.30434769722820243,0
CV05,3,4,0.25,TSQR-04-L025,TAP-RBF-SHR-04-L025,0.4988891828640751,0.30434769722820243,0
CV05,3,4,0.5,TSQR-04-L050,TAP-RBF-SHR-04-L050,0.4988891828640751,0.30434769722820243,0
CV05,3,6,0.1,TSQR-06-L010,TAP-RBF-SHR-06-L010,0.6804769380371697,0.44127667571398854,0
CV05,3,6,0.25,TSQR-06-L025,TAP-RBF-SHR-06-L025,0.6804769380371697,0.44127667571398854,0
CV05,3,6,0.5,TSQR-06-L050,TAP-RBF-SHR-06-L050,0.6804769380371697,0.44127667571398854,0
CV05,3,8,0.1,TSQR-08-L010,TAP-RBF-SHR-08-L010,0.6064139327184317,0.42289983005620807,0
CV05,3,8,0.25,TSQR-08-L025,TAP-RBF-SHR-08-L025,0.6064139327184317,0.42289983005620807,0
CV05,3,8,0.5,TSQR-08-L050,TAP-RBF-SHR-08-L050,0.6064139327184317,0.42289983005620807,0
CV05,4,4,0.1,TSQR-04-L010,TAP-RBF-SHR-04-L010,0.4989409789566144,0.30429946477400543,0
CV05,4,4,0.25,TSQR-04-L025,TAP-RBF-SHR-04-L025,0.4989409789566144,0.30429946477400543,0
CV05,4,4,0.5,TSQR-04-L050,TAP-RBF-SHR-04-L050,0.4989409789566144,0.30429946477400543,0
CV05,4,6,0.1,TSQR-06-L010,TAP-RBF-SHR-06-L010,0.6807747592905339,0.4411684070723209,0
CV05,4,6,0.25,TSQR-06-L025,TAP-RBF-SHR-06-L025,0.6807747592905339,0.4411684070723209,0
CV05,4,6,0.5,TSQR-06-L050,TAP-RBF-SHR-06-L050,0.6807747592905339,0.4411684070723209,0
CV05,4,8,0.1,TSQR-08-L010,TAP-RBF-SHR-08-L010,0.6067201349912001,0.42276734573361363,0
CV05,4,8,0.25,TSQR-08-L025,TAP-RBF-SHR-08-L025,0.6067201349912001,0.42276734573361363,0
CV05,4,8,0.5,TSQR-08-L050,TAP-RBF-SHR-08-L050,0.6067201349912001,0.42276734573361363,0
CV05,5,4,0.1,TSQR-04-L010,TAP-RBF-SHR-04-L010,0.4988486754765576,0.30430355939120113,0
CV05,5,4,0.25,TSQR-04-L025,TAP-RBF-SHR-04-L025,0.4988486754765576,0.30430355939120113,0
CV05,5,4,0.5,TSQR-04-L050,TAP-RBF-SHR-04-L050,0.4988486754765576,0.30430355939120113,0
CV05,5,6,0.1,TSQR-06-L010,TAP-RBF-SHR-06-L010,0.6806876441596903,0.44125897776596346,0
CV05,5,6,0.25,TSQR-06-L025,TAP-RBF-SHR-06-L025,0.6806876441596903,0.44125897776596346,0
CV05,5,6,0.5,TSQR-06-L050,TAP-RBF-SHR-06-L050,0.6806876441596903,0.44125897776596346,0
CV05,5,8,0.1,TSQR-08-L010,TAP-RBF-SHR-08-L010,0.6069823060784733,0.4228025775728679,0
CV05,5,8,0.25,TSQR-08-L025,TAP-RBF-SHR-08-L025,0.6069823060784733,0.4228025775728679,0
CV05,5,8,0.5,TSQR-08-L050,TAP-RBF-SHR-08-L050,0.6069823060784733,0.4228025775728679,0
CV05,6,4,0.1,TSQR-04-L010,TAP-RBF-SHR-04-L010,0.4989139528789016,0.3044769091081027,0
CV05,6,4,0.25,TSQR-04-L025,TAP-RBF-SHR-04-L025,0.4989139528789016,0.3044769091081027,0
CV05,6,4,0.5,TSQR-04-L050,TAP-RBF-SHR-04-L050,0.4989139528789016,0.3044769091081027,0
CV05,6,6,0.1,TSQR-06-L010,TAP-RBF-SHR-06-L010,0.6808529549155801,0.4412725366586272,0
CV05,6,6,0.25,TSQR-06-L025,TAP-RBF-SHR-06-L025,0.6808529549155801,0.4412725366586272,0
CV05,6,6,0.5,TSQR-06-L050,TAP-RBF-SHR-06-L050,0.6808529549155801,0.4412725366586272,0
CV05,6,8,0.1,TSQR-08-L010,TAP-RBF-SHR-08-L010,0.6062558184390255,0.42278631058834254,0
CV05,6,8,0.25,TSQR-08-L025,TAP-RBF-SHR-08-L025,0.6062558184390255,0.42278631058834254,0
CV05,6,8,0.5,TSQR-08-L050,TAP-RBF-SHR-08-L050,0.6062558184390255,0.42278631058834254,0
CV05,7,4,0.1,TSQR-04-L010,TAP-RBF-SHR-04-L010,0.49868128283465907,0.30434828728209395,0
CV05,7,4,0.25,TSQR-04-L025,TAP-RBF-SHR-04-L025,0.49868128283465907,0.30434828728209395,0
CV05,7,4,0.5,TSQR-04-L050,TAP-RBF-SHR-04-L050,0.49868128283465907,0.30434828728209395,0
CV05,7,6,0.1,TSQR-06-L010,TAP-RBF-SHR-06-L010,0.6807140434520854,0.44121176617815605,0
CV05,7,6,0.25,TSQR-06-L025,TAP-RBF-SHR-06-L025,0.6807140434520854,0.44121176617815605,0
CV05,7,6,0.5,TSQR-06-L050,TAP-RBF-SHR-06-L050,0.6807140434520854,0.44121176617815605,0
CV05,7,8,0.1,TSQR-08-L010,TAP-RBF-SHR-08-L010,0.6062400849336458,0.42302202346844636,0
CV05,7,8,0.25,TSQR-08-L025,TAP-RBF-SHR-08-L025,0.6062400849336458,0.42302202346844636,0
CV05,7,8,0.5,TSQR-08-L050,TAP-RBF-SHR-08-L050,0.6062400849336458,0.42302202346844636,0
CV05,8,4,0.1,TSQR-04-L010,TAP-RBF-SHR-04-L010,0.4988942544094508,0.3043016500472751,0
CV05,8,4,0.25,TSQR-04-L025,TAP-RBF-SHR-04-L025,0.4988942544094508,0.3043016500472751,0
CV05,8,4,0.5,TSQR-04-L050,TAP-RBF-SHR-04-L050,0.4988942544094508,0.3043016500472751,0
CV05,8,6,0.1,TSQR-06-L010,TAP-RBF-SHR-06-L010,0.6807148357406692,0.4412145808708015,0
CV05,8,6,0.25,TSQR-06-L025,TAP-RBF-SHR-06-L025,0.6807148357406692,0.4412145808708015,0
CV05,8,6,0.5,TSQR-06-L050,TAP-RBF-SHR-06-L050,0.6807148357406692,0.4412145808708015,0
CV05,8,8,0.1,TSQR-08-L010,TAP-RBF-SHR-08-L010,0.6071152787903503,0.42280063134225543,0
CV05,8,8,0.25,TSQR-08-L025,TAP-RBF-SHR-08-L025,0.6071152787903503,0.42280063134225543,0
CV05,8,8,0.5,TSQR-08-L050,TAP-RBF-SHR-08-L050,0.6071152787903503,0.42280063134225543,0
CV05,9,4,0.1,TSQR-04-L010,TAP-RBF-SHR-04-L010,0.4988997040982262,0.304317513357414,0
CV05,9,4,0.25,TSQR-04-L025,TAP-RBF-SHR-04-L025,0.4988997040982262,0.304317513357414,0
CV05,9,4,0.5,TSQR-04-L050,TAP-RBF-SHR-04-L050,0.4988997040982262,0.304317513357414,0
CV05,9,6,0.1,TSQR-06-L010,TAP-RBF-SHR-06-L010,0.6808735834157188,0.4412515271264676,0
CV05,9,6,0.25,TSQR-06-L025,TAP-RBF-SHR-06-L025,0.6808735834157188,0.4412515271264676,0
CV05,9,6,0.5,TSQR-06-L050,TAP-RBF-SHR-06-L050,0.6808735834157188,0.4412515271264676,0
CV05,9,8,0.1,TSQR-08-L010,TAP-RBF-SHR-08-L010,0.6063465209135659,0.4227155285268886,0
CV05,9,8,0.25,TSQR-08-L025,TAP-RBF-SHR-08-L025,0.6063465209135659,0.4227155285268886,0
CV05,9,8,0.5,TSQR-08-L050,TAP-RBF-SHR-08-L050,0.6063465209135659,0.4227155285268886,0
CV05,10,4,0.1,TSQR-04-L010,TAP-RBF-SHR-04-L010,0.4989171558704232,0.30435423318037313,0
CV05,10,4,0.25,TSQR-04-L025,TAP-RBF-SHR-04-L025,0.4989171558704232,0.30435423318037313,0
CV05,10,4,0.5,TSQR-04-L050,TAP-RBF-SHR-04-L050,0.4989171558704232,0.30435423318037313,0
CV05,10,6,0.1,TSQR-06-L010,TAP-RBF-SHR-06-L010,0.6807077149896454,0.4412634805143567,0
CV05,10,6,0.25,TSQR-06-L025,TAP-RBF-SHR-06-L025,0.6807077149896454,0.4412634805143567,0
CV05,10,6,0.5,TSQR-06-L050,TAP-RBF-SHR-06-L050,0.6807077149896454,0.4412634805143567,0
CV05,10,8,0.1,TSQR-08-L010,TAP-RBF-SHR-08-L010,0.6065563445197278,0.4229697289702029,0
CV05,10,8,0.25,TSQR-08-L025,TAP-RBF-SHR-08-L025,0.6065563445197278,0.4229697289702029,0
CV05,10,8,0.5,TSQR-08-L050,TAP-RBF-SHR-08-L050,0.6065563445197278,0.4229697289702029,0
CV05,11,4,0.1,TSQR-04-L010,TAP-RBF-SHR-04-L010,0.4988890436101749,0.30430760191842965,0
CV05,11,4,0.25,TSQR-04-L025,TAP-RBF-SHR-04-L025,0.4988890436101749,0.30430760191842965,0
CV05,11,4,0.5,TSQR-04-L050,TAP-RBF-SHR-04-L050,0.4988890436101749,0.30430760191842965,0
CV05,11,6,0.1,TSQR-06-L010,TAP-RBF-SHR-06-L010,0.6808299686804036,0.44122619550181974,0
CV05,11,6,0.25,TSQR-06-L025,TAP-RBF-SHR-06-L025,0.6808299686804036,0.44122619550181974,0
CV05,11,6,0.5,TSQR-06-L050,TAP-RBF-SHR-06-L050,0.6808299686804036,0.44122619550181974,0
CV05,11,8,0.1,TSQR-08-L010,TAP-RBF-SHR-08-L010,0.6062358586109704,0.4228995878505563,0
CV05,11,8,0.25,TSQR-08-L025,TAP-RBF-SHR-08-L025,0.6062358586109704,0.4228995878505563,0
CV05,11,8,0.5,TSQR-08-L050,TAP-RBF-SHR-08-L050,0.6062358586109704,0.4228995878505563,0
CV05,12,4,0.1,TSQR-04-L010,TAP-RBF-SHR-04-L010,0.49892288402610885,0.30430174867090964,0
CV05,12,4,0.25,TSQR-04-L025,TAP-RBF-SHR-04-L025,0.49892288402610885,0.30430174867090964,0
CV05,12,4,0.5,TSQR-04-L050,TAP-RBF-SHR-04-L050,0.49892288402610885,0.30430174867090964,0
CV05,12,6,0.1,TSQR-06-L010,TAP-RBF-SHR-06-L010,0.6807437688359411,0.44122335269354906,0
CV05,12,6,0.25,TSQR-06-L025,TAP-RBF-SHR-06-L025,0.6807437688359411,0.44122335269354906,0
CV05,12,6,0.5,TSQR-06-L050,TAP-RBF-SHR-06-L050,0.6807437688359411,0.44122335269354906,0
CV05,12,8,0.1,TSQR-08-L010,TAP-RBF-SHR-08-L010,0.6064513627135145,0.4230716971412058,0
CV05,12,8,0.25,TSQR-08-L025,TAP-RBF-SHR-08-L025,0.6064513627135145,0.4230716971412058,0
CV05,12,8,0.5,TSQR-08-L050,TAP-RBF-SHR-08-L050,0.6064513627135145,0.4230716971412058,0
CV05,13,4,0.1,TSQR-04-L010,TAP-RBF-SHR-04-L010,0.4989071576023825,0.30450295151857,0
CV05,13,4,0.25,TSQR-04-L025,TAP-RBF-SHR-04-L025,0.4989071576023825,0.30450295151857,0
CV05,13,4,0.5,TSQR-04-L050,TAP-RBF-SHR-04-L050,0.4989071576023825,0.30450295151857,0
CV05,13,6,0.1,TSQR-06-L010,TAP-RBF-SHR-06-L010,0.6808837183450152,0.4412019692207175,0
CV05,13,6,0.25,TSQR-06-L025,TAP-RBF-SHR-06-L025,0.6808837183450152,0.4412019692207175,0
CV05,13,6,0.5,TSQR-06-L050,TAP-RBF-SHR-06-L050,0.6808837183450152,0.4412019692207175,0
CV05,13,8,0.1,TSQR-08-L010,TAP-RBF-SHR-08-L010,0.6062900072513477,0.4230455720207098,0
CV05,13,8,0.25,TSQR-08-L025,TAP-RBF-SHR-08-L025,0.6062900072513477,0.4230455720207098,0
CV05,13,8,0.5,TSQR-08-L050,TAP-RBF-SHR-08-L050,0.6062900072513477,0.4230455720207098,0
CV05,14,4,0.1,TSQR-04-L010,TAP-RBF-SHR-04-L010,0.4989112641997746,0.30433240268822137,0
CV05,14,4,0.25,TSQR-04-L025,TAP-RBF-SHR-04-L025,0.4989112641997746,0.30433240268822137,0
CV05,14,4,0.5,TSQR-04-L050,TAP-RBF-SHR-04-L050,0.4989112641997746,0.30433240268822137,0
CV05,14,6,0.1,TSQR-06-L010,TAP-RBF-SHR-06-L010,0.6805945425469546,0.4412543570805345,0
CV05,14,6,0.25,TSQR-06-L025,TAP-RBF-SHR-06-L025,0.6805945425469546,0.4412543570805345,0
CV05,14,6,0.5,TSQR-06-L050,TAP-RBF-SHR-06-L050,0.6805945425469546,0.4412543570805345,0
CV05,14,8,0.1,TSQR-08-L010,TAP-RBF-SHR-08-L010,0.6065247611743427,0.42284670542605574,0
CV05,14,8,0.25,TSQR-08-L025,TAP-RBF-SHR-08-L025,0.6065247611743427,0.42284670542605574,0
CV05,14,8,0.5,TSQR-08-L050,TAP-RBF-SHR-08-L050,0.6065247611743427,0.42284670542605574,0
CV05,15,4,0.1,TSQR-04-L010,TAP-RBF-SHR-04-L010,0.49891675302526767,0.3043354792821809,0
CV05,15,4,0.25,TSQR-04-L025,TAP-RBF-SHR-04-L025,0.49891675302526767,0.3043354792821809,0
CV05,15,4,0.5,TSQR-04-L050,TAP-RBF-SHR-04-L050,0.49891675302526767,0.3043354792821809,0
CV05,15,6,0.1,TSQR-06-L010,TAP-RBF-SHR-06-L010,0.6805265540969359,0.4412615316828853,0
CV05,15,6,0.25,TSQR-06-L025,TAP-RBF-SHR-06-L025,0.6805265540969359,0.4412615316828853,0
CV05,15,6,0.5,TSQR-06-L050,TAP-RBF-SHR-06-L050,0.6805265540969359,0.4412615316828853,0
CV05,15,8,0.1,TSQR-08-L010,TAP-RBF-SHR-08-L010,0.6068058267283961,0.4228200398005437,0
CV05,15,8,0.25,TSQR-08-L025,TAP-RBF-SHR-08-L025,0.6068058267283961,0.4228200398005437,0
CV05,15,8,0.5,TSQR-08-L050,TAP-RBF-SHR-08-L050,0.6068058267283961,0.4228200398005437,0
CV05,16,4,0.1,TSQR-04-L010,TAP-RBF-SHR-04-L010,0.4988194093554082,0.3043136883275593,0
CV05,16,4,0.25,TSQR-04-L025,TAP-RBF-SHR-04-L025,0.4988194093554082,0.3043136883275593,0
CV05,16,4,0.5,TSQR-04-L050,TAP-RBF-SHR-04-L050,0.4988194093554082,0.3043136883275593,0
CV05,16,6,0.1,TSQR-06-L010,TAP-RBF-SHR-06-L010,0.6807352986692297,0.4412250794908181,0
CV05,16,6,0.25,TSQR-06-L025,TAP-RBF-SHR-06-L025,0.6807352986692297,0.4412250794908181,0
CV05,16,6,0.5,TSQR-06-L050,TAP-RBF-SHR-06-L050,0.6807352986692297,0.4412250794908181,0
CV05,16,8,0.1,TSQR-08-L010,TAP-RBF-SHR-08-L010,0.6060804024594337,0.4225751479657731,0
CV05,16,8,0.25,TSQR-08-L025,TAP-RBF-SHR-08-L025,0.6060804024594337,0.4225751479657731,0
CV05,16,8,0.5,TSQR-08-L050,TAP-RBF-SHR-08-L050,0.6060804024594337,0.4225751479657731,0
CV05,17,4,0.1,TSQR-04-L010,TAP-RBF-SHR-04-L010,0.4988307204110128,0.3043163508001213,0
CV05,17,4,0.25,TSQR-04-L025,TAP-RBF-SHR-04-L025,0.4988307204110128,0.3043163508001213,0
CV05,17,4,0.5,TSQR-04-L050,TAP-RBF-SHR-04-L050,0.4988307204110128,0.3043163508001213,0
CV05,17,6,0.1,TSQR-06-L010,TAP-RBF-SHR-06-L010,0.6805749686320953,0.44118771423066505,0
CV05,17,6,0.25,TSQR-06-L025,TAP-RBF-SHR-06-L025,0.6805749686320953,0.44118771423066505,0
CV05,17,6,0.5,TSQR-06-L050,TAP-RBF-SHR-06-L050,0.6805749686320953,0.44118771423066505,0
CV05,17,8,0.1,TSQR-08-L010,TAP-RBF-SHR-08-L010,0.6064988680843073,0.422838243805371,0
CV05,17,8,0.25,TSQR-08-L025,TAP-RBF-SHR-08-L025,0.6064988680843073,0.422838243805371,0
CV05,17,8,0.5,TSQR-08-L050,TAP-RBF-SHR-08-L050,0.6064988680843073,0.422838243805371,0
CV05,18,4,0.1,TSQR-04-L010,TAP-RBF-SHR-04-L010,0.4987186653590978,0.3043821807259562,0
CV05,18,4,0.25,TSQR-04-L025,TAP-RBF-SHR-04-L025,0.4987186653590978,0.3043821807259562,0
CV05,18,4,0.5,TSQR-04-L050,TAP-RBF-SHR-04-L050,0.4987186653590978,0.3043821807259562,0
CV05,18,6,0.1,TSQR-06-L010,TAP-RBF-SHR-06-L010,0.6806420928481158,0.441242576694994,0
CV05,18,6,0.25,TSQR-06-L025,TAP-RBF-SHR-06-L025,0.6806420928481158,0.441242576694994,0
CV05,18,6,0.5,TSQR-06-L050,TAP-RBF-SHR-06-L050,0.6806420928481158,0.441242576694994,0
CV05,18,8,0.1,TSQR-08-L010,TAP-RBF-SHR-08-L010,0.6063410335765427,0.422893649335629,0
CV05,18,8,0.25,TSQR-08-L025,TAP-RBF-SHR-08-L025,0.6063410335765427,0.422893649335629,0
CV05,18,8,0.5,TSQR-08-L050,TAP-RBF-SHR-08-L050,0.6063410335765427,0.422893649335629,0
CV05,19,4,0.1,TSQR-04-L010,TAP-RBF-SHR-04-L010,0.4989313566646182,0.30430832578756173,0
CV05,19,4,0.25,TSQR-04-L025,TAP-RBF-SHR-04-L025,0.4989313566646182,0.30430832578756173,0
CV05,19,4,0.5,TSQR-04-L050,TAP-RBF-SHR-04-L050,0.4989313566646182,0.30430832578756173,0
CV05,19,6,0.1,TSQR-06-L010,TAP-RBF-SHR-06-L010,0.6809306065683278,0.44128672255566487,0
CV05,19,6,0.25,TSQR-06-L025,TAP-RBF-SHR-06-L025,0.6809306065683278,0.44128672255566487,0
CV05,19,6,0.5,TSQR-06-L050,TAP-RBF-SHR-06-L050,0.6809306065683278,0.44128672255566487,0
CV05,19,8,0.1,TSQR-08-L010,TAP-RBF-SHR-08-L010,0.6060769874169039,0.42292079337687766,0
CV05,19,8,0.25,TSQR-08-L025,TAP-RBF-SHR-08-L025,0.6060769874169039,0.42292079337687766,0
CV05,19,8,0.5,TSQR-08-L050,TAP-RBF-SHR-08-L050,0.6060769874169039,0.42292079337687766,0
CV05,20,4,0.1,TSQR-04-L010,TAP-RBF-SHR-04-L010,0.49893698516301416,0.30429904230774657,0
CV05,20,4,0.25,TSQR-04-L025,TAP-RBF-SHR-04-L025,0.49893698516301416,0.30429904230774657,0
CV05,20,4,0.5,TSQR-04-L050,TAP-RBF-SHR-04-L050,0.49893698516301416,0.30429904230774657,0
CV05,20,6,0.1,TSQR-06-L010,TAP-RBF-SHR-06-L010,0.6807792740056638,0.4412581742654942,0
CV05,20,6,0.25,TSQR-06-L025,TAP-RBF-SHR-06-L025,0.6807792740056638,0.4412581742654942,0
CV05,20,6,0.5,TSQR-06-L050,TAP-RBF-SHR-06-L050,0.6807792740056638,0.4412581742654942,0
CV05,20,8,0.1,TSQR-08-L010,TAP-RBF-SHR-08-L010,0.6062609092962701,0.4229489752578381,0
CV05,20,8,0.25,TSQR-08-L025,TAP-RBF-SHR-08-L025,0.6062609092962701,0.4229489752578381,0
CV05,20,8,0.5,TSQR-08-L050,TAP-RBF-SHR-08-L050,0.6062609092962701,0.4229489752578381,0
