outer_fold,seed_index,q,candidate_id,control_id,fidelity_delta_l2,rbf25_delta_l2,rbf50_delta_l2,candidate_weight,control_weight,residual_target_rows,channel_fit_rows,validation_outcomes_used,channel_source
CV04,7,8,SFRK-08-CV,TWO-RBF-08-CV,0.6844523279659771,0.4291524966176593,0.35808075423486263,0.0,1.0,1024,1024,0,same_cross_fitted_c06_residual
CV04,8,4,SFRK-04-CV,TWO-RBF-04-CV,0.9941612690516276,0.7907987220021734,0.8265712088726184,0.0,1.0,1024,1024,0,same_cross_fitted_c06_residual
CV04,8,6,SFRK-06-CV,TWO-RBF-06-CV,0.6511254714943174,0.465838950732157,0.47424266820539057,0.0,1.0,1024,1024,0,same_cross_fitted_c06_residual
CV04,8,8,SFRK-08-CV,TWO-RBF-08-CV,0.6872113172136711,0.43241107218539393,0.359985073437465,0.0,1.0,1024,1024,0,same_cross_fitted_c06_residual
CV04,9,4,SFRK-04-CV,TWO-RBF-04-CV,0.9941612694644781,0.7921190085534535,0.8287554330219492,0.0,1.0,1024,1024,0,same_cross_fitted_c06_residual
CV04,9,6,SFRK-06-CV,TWO-RBF-06-CV,0.6525953752499108,0.4655358691842685,0.4740987253524511,0.0,1.0,1024,1024,0,same_cross_fitted_c06_residual
CV04,9,8,SFRK-08-CV,TWO-RBF-08-CV,0.6905960660470952,0.4285604346339035,0.3558456549972901,0.0,1.0,1024,1024,0,same_cross_fitted_c06_residual
CV04,10,4,SFRK-04-CV,TWO-RBF-04-CV,0.9941612691002358,0.7930149631197252,0.8298687718963039,0.0,1.0,1024,1024,0,same_cross_fitted_c06_residual
CV04,10,6,SFRK-06-CV,TWO-RBF-06-CV,0.652124454684788,0.46593967052299146,0.4731070442453168,0.0,1.0,1024,1024,0,same_cross_fitted_c06_residual
CV04,10,8,SFRK-08-CV,TWO-RBF-08-CV,0.6870348556667623,0.42810312961061164,0.35713645742336275,0.0,1.0,1024,1024,0,same_cross_fitted_c06_residual
CV04,11,4,SFRK-04-CV,TWO-RBF-04-CV,0.9941612691918891,0.7934819695480987,0.8310849719891114,0.0,1.0,1024,1024,0,same_cross_fitted_c06_residual
CV04,11,6,SFRK-06-CV,TWO-RBF-06-CV,0.6516096166366794,0.4644103568187473,0.46862919477195286,0.0,1.0,1024,1024,0,same_cross_fitted_c06_residual
CV04,11,8,SFRK-08-CV,TWO-RBF-08-CV,0.6865190410920313,0.4295609137196772,0.3588744037163917,0.0,1.0,1024,1024,0,same_cross_fitted_c06_residual
CV04,12,4,SFRK-04-CV,TWO-RBF-04-CV,0.9941612693193871,0.7931928387484867,0.8302809540839982,0.0,1.0,1024,1024,0,same_cross_fitted_c06_residual
CV04,12,6,SFRK-06-CV,TWO-RBF-06-CV,0.6511936965715426,0.46668211857193015,0.47438870315791637,0.0,1.0,1024,1024,0,same_cross_fitted_c06_residual
CV04,12,8,SFRK-08-CV,TWO-RBF-08-CV,0.6833155191711214,0.42917081285672215,0.35381794886515555,0.0,1.0,1024,1024,0,same_cross_fitted_c06_residual
CV04,13,4,SFRK-04-CV,TWO-RBF-04-CV,0.9941612687065539,0.7934705250185735,0.8312194139925067,0.0,1.0,1024,1024,0,same_cross_fitted_c06_residual
CV04,13,6,SFRK-06-CV,TWO-RBF-06-CV,0.6524744559867778,0.46626130225703083,0.4735634418740876,0.0,1.0,1024,1024,0,same_cross_fitted_c06_residual
CV04,13,8,SFRK-08-CV,TWO-RBF-08-CV,0.6862928441335236,0.4296973029202316,0.35925255555346103,0.0,1.0,1024,1024,0,same_cross_fitted_c06_residual
CV04,14,4,SFRK-04-CV,TWO-RBF-04-CV,0.9941612687947636,0.7930596520652181,0.8296113880946575,0.0,1.0,1024,1024,0,same_cross_fitted_c06_residual
CV04,14,6,SFRK-06-CV,TWO-RBF-06-CV,0.6526599646242129,0.4646098111695227,0.4690675104025537,0.0,1.0,1024,1024,0,same_cross_fitted_c06_residual
CV04,14,8,SFRK-08-CV,TWO-RBF-08-CV,0.686584330154827,0.43015735880740436,0.3589346251315355,0.0,1.0,1024,1024,0,same_cross_fitted_c06_residual
CV04,15,4,SFRK-04-CV,TWO-RBF-04-CV,0.9941612688343412,0.7934433100557988,0.8306274107169802,0.0,1.0,1024,1024,0,same_cross_fitted_c06_residual
CV04,15,6,SFRK-06-CV,TWO-RBF-06-CV,0.6523860068943197,0.4642074756089773,0.4731264754428511,0.0,1.0,1024,1024,0,same_cross_fitted_c06_residual
CV04,15,8,SFRK-08-CV,TWO-RBF-08-CV,0.6871570788335057,0.42708333345607125,0.35512466117818153,0.0,1.0,1024,1024,0,same_cross_fitted_c06_residual
CV04,16,4,SFRK-04-CV,TWO-RBF-04-CV,0.9941612686026697,0.7933148648189476,0.8306294438264692,0.0,1.0,1024,1024,0,same_cross_fitted_c06_residual
CV04,16,6,SFRK-06-CV,TWO-RBF-06-CV,0.6511261479316881,0.465797802151414,0.4743714012062377,0.0,1.0,1024,1024,0,same_cross_fitted_c06_residual
CV04,16,8,SFRK-08-CV,TWO-RBF-08-CV,0.6867955107295428,0.42835699401906063,0.3567319019163723,0.0,1.0,1024,1024,0,same_cross_fitted_c06_residual
CV04,17,4,SFRK-04-CV,TWO-RBF-04-CV,0.9941612692203183,0.7928779217000052,0.8293038902975932,0.0,1.0,1024,1024,0,same_cross_fitted_c06_residual
CV04,17,6,SFRK-06-CV,TWO-RBF-06-CV,0.6516669376584908,0.46282396806958903,0.4667839393169264,0.0,1.0,1024,1024,0,same_cross_fitted_c06_residual
CV04,17,8,SFRK-08-CV,TWO-RBF-08-CV,0.6854618198059613,0.4270577609124016,0.3548166186203144,0.0,1.0,1024,1024,0,same_cross_fitted_c06_residual
CV04,18,4,SFRK-04-CV,TWO-RBF-04-CV,0.9941612693265769,0.7930845846660496,0.8301869889379225,0.0,1.0,1024,1024,0,same_cross_fitted_c06_residual
CV04,18,6,SFRK-06-CV,TWO-RBF-06-CV,0.6521092190769548,0.46495807272367723,0.4722364013946281,0.0,1.0,1024,1024,0,same_cross_fitted_c06_residual
CV04,18,8,SFRK-08-CV,TWO-RBF-08-CV,0.686335740404994,0.42926898202707825,0.35637211393404394,0.0,1.0,1024,1024,0,same_cross_fitted_c06_residual
CV04,19,4,SFRK-04-CV,TWO-RBF-04-CV,0.9941612688035159,0.7933429983681107,0.8308009604123453,0.0,1.0,1024,1024,0,same_cross_fitted_c06_residual
CV04,19,6,SFRK-06-CV,TWO-RBF-06-CV,0.6515840865567748,0.4632968062242879,0.46676324762325005,0.0,1.0,1024,1024,0,same_cross_fitted_c06_residual
CV04,19,8,SFRK-08-CV,TWO-RBF-08-CV,0.6863130652224464,0.4295806433436344,0.35801833485639173,0.0,1.0,1024,1024,0,same_cross_fitted_c06_residual
CV04,20,4,SFRK-04-CV,TWO-RBF-04-CV,0.9941612691877854,0.7933922096050644,0.830905757728241,0.0,1.0,1024,1024,0,same_cross_fitted_c06_residual
CV04,20,6,SFRK-06-CV,TWO-RBF-06-CV,0.6515544515174307,0.4647607397172661,0.47036379718438526,0.0,1.0,1024,1024,0,same_cross_fitted_c06_residual
CV04,20,8,SFRK-08-CV,TWO-RBF-08-CV,0.6877456258211334,0.42997130704702996,0.3600344019957439,0.0,1.0,1024,1024,0,same_cross_fitted_c06_residual
CV05,1,4,SFRK-04-CV,TWO-RBF-04-CV,0.5581806921357777,0.34334090093662684,0.3197316225468694,0.0,1.0,1024,1024,0,same_cross_fitted_c06_residual
CV05,1,6,SFRK-06-CV,TWO-RBF-06-CV,0.7654384844679575,0.42219620716251555,0.548693929579566,0.20371284097060646,0.18707092486169552,1024,1024,0,same_cross_fitted_c06_residual
CV05,1,8,SFRK-08-CV,TWO-RBF-08-CV,0.9534900207408314,0.44753871660124833,0.5208503288755696,0.46598708589157467,0.143191861956841,1024,1024,0,same_cross_fitted_c06_residual
CV05,2,4,SFRK-04-CV,TWO-RBF-04-CV,0.5581806920600236,0.3442598704363984,0.31947504848836017,0.0,1.0,1024,1024,0,same_cross_fitted_c06_residual
CV05,2,6,SFRK-06-CV,TWO-RBF-06-CV,0.7649005865544064,0.42249841166586083,0.5471105687844976,0.24968458454809855,0.2058861023516435,1024,1024,0,same_cross_fitted_c06_residual
CV05,2,8,SFRK-08-CV,TWO-RBF-08-CV,0.9453415328811099,0.4456259017692256,0.519113692428275,0.5951482736689228,0.0952023250228623,1024,1024,0,same_cross_fitted_c06_residual
CV05,3,4,SFRK-04-CV,TWO-RBF-04-CV,0.5581806910831251,0.34370693591053925,0.3204840652966631,0.0,1.0,1024,1024,0,same_cross_fitted_c06_residual
CV05,3,6,SFRK-06-CV,TWO-RBF-06-CV,0.7667475655498063,0.4225477475648971,0.5481660576375526,0.16252189097191086,0.21299065705804784,1024,1024,0,same_cross_fitted_c06_residual
CV05,3,8,SFRK-08-CV,TWO-RBF-08-CV,0.9493199395487916,0.446706303346475,0.5188095996081598,0.551098546014039,0.10542158621148183,1024,1024,0,same_cross_fitted_c06_residual
CV05,4,4,SFRK-04-CV,TWO-RBF-04-CV,0.5581806920306545,0.3440603098553181,0.32062048796787684,0.0,1.0,1024,1024,0,same_cross_fitted_c06_residual
CV05,4,6,SFRK-06-CV,TWO-RBF-06-CV,0.7633550364603048,0.4217307988408441,0.5466169245542707,0.24224112758361382,0.2189660225863447,1024,1024,0,same_cross_fitted_c06_residual
CV05,4,8,SFRK-08-CV,TWO-RBF-08-CV,0.9407405011921314,0.4466698466501523,0.521627548524017,0.575204790320709,0.11922022440928692,1024,1024,0,same_cross_fitted_c06_residual
CV05,5,4,SFRK-04-CV,TWO-RBF-04-CV,0.5581806922325383,0.34345851525007626,0.3194388444164697,0.0,1.0,1024,1024,0,same_cross_fitted_c06_residual
CV05,5,6,SFRK-06-CV,TWO-RBF-06-CV,0.7610056288540528,0.42238316034197976,0.5486902223002896,0.1423355277500876,0.18777666559980843,1024,1024,0,same_cross_fitted_c06_residual
CV05,5,8,SFRK-08-CV,TWO-RBF-08-CV,0.9482921405501656,0.446793852780228,0.5201455459718631,0.5268671763611991,0.11146332170526024,1024,1024,0,same_cross_fitted_c06_residual
CV05,6,4,SFRK-04-CV,TWO-RBF-04-CV,0.5581806917627988,0.34416958016785726,0.3195341740028074,0.0,1.0,1024,1024,0,same_cross_fitted_c06_residual
CV05,6,6,SFRK-06-CV,TWO-RBF-06-CV,0.7636420528718533,0.42194153387796723,0.547799028388685,0.234455725579819,0.15820697622835114,1024,1024,0,same_cross_fitted_c06_residual
CV05,6,8,SFRK-08-CV,TWO-RBF-08-CV,0.938310399867633,0.4464309807811577,0.5217394040506648,0.5627530193570146,0.05344244412937711,1024,1024,0,same_cross_fitted_c06_residual
CV05,7,4,SFRK-04-CV,TWO-RBF-04-CV,0.5581806916258033,0.3436374685108523,0.319745280375965,0.0,1.0,1024,1024,0,same_cross_fitted_c06_residual
CV05,7,6,SFRK-06-CV,TWO-RBF-06-CV,0.7636537639096085,0.42188176669430294,0.547184175053076,0.16029708248184565,0.22967526374695205,1024,1024,0,same_cross_fitted_c06_residual
CV05,7,8,SFRK-08-CV,TWO-RBF-08-CV,0.936848153141533,0.4457095896096352,0.5203366683941572,0.5784515231866074,0.14941305679857703,1024,1024,0,same_cross_fitted_c06_residual
CV05,8,4,SFRK-04-CV,TWO-RBF-04-CV,0.5581806919011814,0.34345242104776247,0.3195455570270501,0.0,1.0,1024,1024,0,same_cross_fitted_c06_residual
CV05,8,6,SFRK-06-CV,TWO-RBF-06-CV,0.7647965637279864,0.422111887077615,0.546777961598252,0.2536958400044924,0.1987603409000454,1024,1024,0,same_cross_fitted_c06_residual
CV05,8,8,SFRK-08-CV,TWO-RBF-08-CV,0.9339043714556649,0.44625134696285446,0.5201525696215686,0.5370879874452783,0.17022480512900393,1024,1024,0,same_cross_fitted_c06_residual
CV05,9,4,SFRK-04-CV,TWO-RBF-04-CV,0.5581806918209116,0.34408261670096074,0.3196383186603416,0.0,1.0,1024,1024,0,same_cross_fitted_c06_residual
CV05,9,6,SFRK-06-CV,TWO-RBF-06-CV,0.7622701769243907,0.4216153485918051,0.54822604531428,0.11170325426502384,0.19473129942709627,1024,1024,0,same_cross_fitted_c06_residual
CV05,9,8,SFRK-08-CV,TWO-RBF-08-CV,0.925610654189222,0.44603720068465974,0.5211251803429837,0.617444820391363,0.14026350850938657,1024,1024,0,same_cross_fitted_c06_residual
CV05,10,4,SFRK-04-CV,TWO-RBF-04-CV,0.5581806920427487,0.34410816662062255,0.3195154759130032,0.0,1.0,1024,1024,0,same_cross_fitted_c06_residual
CV05,10,6,SFRK-06-CV,TWO-RBF-06-CV,0.7622447910281823,0.4215628496669808,0.5475946154238878,0.166335542436633,0.18623718565894679,1024,1024,0,same_cross_fitted_c06_residual
CV05,10,8,SFRK-08-CV,TWO-RBF-08-CV,0.953216434826348,0.4491759308126028,0.5213343466049837,0.5312826503573049,0.06941744267339126,1024,1024,0,same_cross_fitted_c06_residual
CV05,11,4,SFRK-04-CV,TWO-RBF-04-CV,0.5581806924526739,0.34443336162647137,0.3204655735574153,0.0,1.0,1024,1024,0,same_cross_fitted_c06_residual
CV05,11,6,SFRK-06-CV,TWO-RBF-06-CV,0.7597465442401606,0.42099525540300503,0.5457741402050481,0.22142496005298565,0.218214088693291,1024,1024,0,same_cross_fitted_c06_residual
CV05,11,8,SFRK-08-CV,TWO-RBF-08-CV,0.9634034799685431,0.4470416992972757,0.5199792481901951,0.4771967320209546,0.18435398012896992,1024,1024,0,same_cross_fitted_c06_residual
CV05,12,4,SFRK-04-CV,TWO-RBF-04-CV,0.5581806915576428,0.3435961137391634,0.31937410459664467,0.0,1.0,1024,1024,0,same_cross_fitted_c06_residual
CV05,12,6,SFRK-06-CV,TWO-RBF-06-CV,0.7601003814781286,0.42165050954247874,0.5474452597139042,0.24419450257071595,0.2274520616485953,1024,1024,0,same_cross_fitted_c06_residual
CV05,12,8,SFRK-08-CV,TWO-RBF-08-CV,0.9705003071944901,0.447422421248091,0.521668411785856,0.5457191248038844,0.11987373907503082,1024,1024,0,same_cross_fitted_c06_residual
CV05,13,4,SFRK-04-CV,TWO-RBF-04-CV,0.5581806920345056,0.34345927304445967,0.3203337193507256,0.0,1.0,1024,1024,0,same_cross_fitted_c06_residual
CV05,13,6,SFRK-06-CV,TWO-RBF-06-CV,0.7646989733546151,0.4211783725988606,0.5470642948397159,0.22853032038059465,0.24095766354281203,1024,1024,0,same_cross_fitted_c06_residual
CV05,13,8,SFRK-08-CV,TWO-RBF-08-CV,0.9442407590625874,0.44617764156670014,0.520199624148224,0.551709208758906,0.10356659890755733,1024,1024,0,same_cross_fitted_c06_residual
CV05,14,4,SFRK-04-CV,TWO-RBF-04-CV,0.5581806916156941,0.3440793278695861,0.31854099668613095,0.0,1.0,1024,1024,0,same_cross_fitted_c06_residual
CV05,14,6,SFRK-06-CV,TWO-RBF-06-CV,0.7632050640426347,0.4219888850165222,0.5467835148006777,0.24369126420344472,0.2042351598450916,1024,1024,0,same_cross_fitted_c06_residual
CV05,14,8,SFRK-08-CV,TWO-RBF-08-CV,0.9569311725720261,0.44608496087687727,0.5204336767612248,0.45911662190802005,0.14397857017778284,1024,1024,0,same_cross_fitted_c06_residual
CV05,15,4,SFRK-04-CV,TWO-RBF-04-CV,0.5581806917619347,0.3440330509710716,0.31955855344690504,0.0,1.0,1024,1024,0,same_cross_fitted_c06_residual
CV05,15,6,SFRK-06-CV,TWO-RBF-06-CV,0.7611295019063871,0.42204535478570443,0.5479904591798221,0.21281935346229505,0.20472177528385593,1024,1024,0,same_cross_fitted_c06_residual
CV05,15,8,SFRK-08-CV,TWO-RBF-08-CV,0.9660435357184455,0.4479579255526339,0.5219245896233556,0.5509316183773978,0.08916752693980869,1024,1024,0,same_cross_fitted_c06_residual
CV05,16,4,SFRK-04-CV,TWO-RBF-04-CV,0.5581806919472673,0.3442326063794741,0.32006830116754953,0.0,1.0,1024,1024,0,same_cross_fitted_c06_residual
CV05,16,6,SFRK-06-CV,TWO-RBF-06-CV,0.7604297600280842,0.42149376422237983,0.5472306746861502,0.11906607684642556,0.2107821665876916,1024,1024,0,same_cross_fitted_c06_residual
CV05,16,8,SFRK-08-CV,TWO-RBF-08-CV,0.9476246575444313,0.44603010872260085,0.5211417757894291,0.6219285351693268,0.14455571595035135,1024,1024,0,same_cross_fitted_c06_residual
CV05,17,4,SFRK-04-CV,TWO-RBF-04-CV,0.5581806917051145,0.34448812012782815,0.32022319703189,0.0,1.0,1024,1024,0,same_cross_fitted_c06_residual
CV05,17,6,SFRK-06-CV,TWO-RBF-06-CV,0.7619918778117728,0.42172459109574817,0.5471006310196146,0.2244297769050054,0.2372526557418726,1024,1024,0,same_cross_fitted_c06_residual
CV05,17,8,SFRK-08-CV,TWO-RBF-08-CV,0.9474165640989378,0.4490018152756451,0.5227886236186746,0.5680703583169815,0.10622210360431919,1024,1024,0,same_cross_fitted_c06_residual
CV05,18,4,SFRK-04-CV,TWO-RBF-04-CV,0.5581806921473111,0.3442748635826341,0.32046539582226014,0.0,1.0,1024,1024,0,same_cross_fitted_c06_residual
CV05,18,6,SFRK-06-CV,TWO-RBF-06-CV,0.7643738417315111,0.42227323035104475,0.5462448255244508,0.12418697912941058,0.21868418825837826,1024,1024,0,same_cross_fitted_c06_residual
CV05,18,8,SFRK-08-CV,TWO-RBF-08-CV,0.9401257370197921,0.44669406366692016,0.5199557574007668,0.5534462198237736,0.13113930891587236,1024,1024,0,same_cross_fitted_c06_residual
CV05,19,4,SFRK-04-CV,TWO-RBF-04-CV,0.5581806918660865,0.3441221992875873,0.3196919378127433,0.0,1.0,1024,1024,0,same_cross_fitted_c06_residual
CV05,19,6,SFRK-06-CV,TWO-RBF-06-CV,0.761736638824692,0.4220555871267406,0.5472556642832938,0.13618398487590977,0.21535541309270628,1024,1024,0,same_cross_fitted_c06_residual
CV05,19,8,SFRK-08-CV,TWO-RBF-08-CV,0.9266499198278653,0.44578546535218627,0.5202759896437998,0.6291247449452682,0.13621047818878024,1024,1024,0,same_cross_fitted_c06_residual
CV05,20,4,SFRK-04-CV,TWO-RBF-04-CV,0.558180691782807,0.3441197095567899,0.31944495324942046,0.0,1.0,1024,1024,0,same_cross_fitted_c06_residual
CV05,20,6,SFRK-06-CV,TWO-RBF-06-CV,0.7638212409024077,0.42161585878349744,0.5467605456313676,0.21053116463624325,0.24190548060650982,1024,1024,0,same_cross_fitted_c06_residual
CV05,20,8,SFRK-08-CV,TWO-RBF-08-CV,0.9380774626884518,0.44585450969161244,0.5197366715372129,0.5607642149300833,0.14942189282918106,1024,1024,0,same_cross_fitted_c06_residual
